CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action.,,� Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,VOLATILITY INDEX VOLUME,VOLATILITY INDEX OI,S&P 500 Variance Volume,S&P 500 Variance OI,Corporate Bond High Yield Volume,Corporate Bond High Yield OI,Corporate Bond Liquid Investment Grade Volume,Corporate Bond Liquid Investment Grade OI,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX VOLUME,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX OI,BIT COIN VOLUME,BIT COIN OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI,CBOE EMERGING MKT VOL INDEX SEC. FUTURES VOLUME,CBOE EMERGING MKT VOL INDEX SEC. FUTURES  OI,Nasdaq-100 Volatility Index VOLUME,Nasdaq-100 Volatility Index OI,CBOE Short Term Volatility Index VOLUME,CBOE Short Term Volatility Index OI,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE VOLUME,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE OI,CBOE GOLD ETF VOLATILITY INDEX VOLUME,CBOE GOLD ETF VOLATILITY INDEX OI,CBOE OIL ETF VOL. INDEX SEC. FUTURES VOLUME,CBOE OIL ETF VOL. INDEX SEC. FUTURES OI,CBOE Mini-VIX VOLUME,CBOE Mini-VIX OI,RPX - Radar Logic 28 Day Real Estate Index VOLUME ,RPX - Radar Logic 28 Day Real Estate Index OI,3-Month Variance Volume,3-Month Variance OI,12-Month Variance VOLUME,12-Month Variance OI,CFE US Gas at the Pump VOLUME,CFE US Gas at the Pump OI,CFE Midwest Gas at the Pump VOLUME,CFE Midwest Gas at the Pump OI,CFE Rocky Mountain Gas at the Pump VOLUME,CFE Rocky Mountain Gas at the Pump OI,CFE East Coast Gas at the Pump VOLUME,CFE East Coast Gas at the Pump OI,CFE Gulf Coast Gas at the Pump VOLUME,CFE Gulf Coast Gas at the Pump OI,CFE West Coast Gas at the Pump VOLUME,CFE West Coast Gas at the Pump OI,CHINA INDEX FUTURES VOLUME,CHINA INDEX FUTURES OI,CBOE S&P 500 BUYWRITE INDEX VOLUME,CBOE S&P 500 BUYWRITE INDEX OI,CBOE Nasdaq-100 Volatility Index VOLUME,CBOE Nasdaq-100 Volatility Index OI,DJIA Volatility Index VOLUME,DJIA Volatility Index OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI,Ameribor 7-day Volume,Ameribor 7-day OI,Ameribor 14-day Volume,Ameribor 14-day OI,Ameribor 1-month Volume,Ameribor 1-month OI,Ameribor 3-month Volume,Ameribor 3-month OI,Ameribor Term-30 Volume,Ameribor Term-30 OI,Ameribor Term-90 Volume,Ameribor Term-90 OI,Corp. Bond High Yield Options Volume,Corp. Bond High Yield Options OI,Corp. Bond Liquid Investment Grade Options Volume,Corp. Bond Liquid Investment Grade Options OI
3/11/2020,354836,454140,0,4817,1337,85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,530,,,,,80,329,,,,,,,,
3/12/2020,487393,446850,0,4817,826,84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,555,,,,,11,318,,,,,,,,
3/13/2020,388890,431783,0,4817,1050,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,531,,,,,478,451,,,,,,,,
3/16/2020,348301,446682,477,4340,821,211,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,581,,,,,0,451,,,,,,,,
3/17/2020,374109,434857,3704,636,2008,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,342,,,,,261,190,,,,,,,,
3/18/2020,384004,409913,84,720,280,99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,355,,,,,25,165,,,,,,,,
3/19/2020,372549,310060,0,720,473,87,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,255,,,,,0,165,,,,,,,,
3/20/2020,296316,279904,0,720,991,89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,250,,,,,0,165,,,,,,,,
3/23/2020,274608,272118,0,84,262,91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,212,,,,,0,165,,,,,,,,
3/24/2020,235492,343337,0,84,101,144,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,138,,,,,0,165,,,,,,,,
3/25/2020,207714,245620,0,84,376,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,138,,,,,0,165,,,,,,,,
3/26/2020,174532,241139,0,84,172,83,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,113,,,,,0,165,,,,,,,,
3/27/2020,128144,243355,0,84,52,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,0,165,,,,,,,,
3/30/2020,108136,238343,0,84,63,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,0,165,,,,,,,,
3/31/2020,142856,234945,0,84,32,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,0,165,,,,,,,,
4/1/2020,133606,240446,0,84,13,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,0,165,,,,,,,,
4/2/2020,124517,240368,0,84,386,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,0,165,,,,,,,,
4/3/2020,126849,240029,0,84,150,74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,165,,,,,,,,
4/6/2020,116626,242285,0,84,119,74,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,165,,,,,,,,
4/7/2020,151193,250739,0,84,170,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,165,,,,,,,,
4/8/2020,92460,252236,0,84,318,114,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,,0,165,,,,,,,,
4/9/2020,121535,253485,0,84,53,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/13/2020,83968,256161,0,84,9,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/14/2020,133574,253348,0,84,138,158,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/15/2020,109246,252553,1469,43,146,187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/16/2020,89082,212047,0,43,99,169,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,,,,,100,165,,,,,,,,
4/17/2020,95342,217781,0,43,83,186,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/20/2020,102730,213418,0,1,127,177,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/21/2020,140018,212285,0,1,230,135,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/22/2020,87875,210828,0,1,136,127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,50,,,,,0,165,,,,,,,,
4/23/2020,92251,211736,0,1,579,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,0,165,,,,,,,,
4/24/2020,105890,208362,0,1,220,111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,165,,,,,,,,
4/27/2020,124662,207367,0,1,396,119,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,35,150,,,,,,,,
4/28/2020,87961,211003,0,1,190,120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,150,,,,,,,,
4/29/2020,114209,211977,0,1,243,127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,25,,,,,0,150,,,,,,,,
4/30/2020,104971,215491,0,1,139,91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,,,,,0,150,,,,,,,,
5/1/2020,121186,221557,0,1,110,96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,150,,,,,,,,
5/4/2020,101325,220443,0,1,1213,106,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,150,,,,,,,,
5/5/2020,104703,220453,0,1,978,137,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,225,,,,,0,150,,,,,,,,
5/6/2020,97832,223372,0,1,2565,101,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,,,,,25,175,,,,,,,,
5/7/2020,114859,223773,0,1,1658,346,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,325,,,,,50,150,,,,,,,,
5/8/2020,111816,229436,0,1,2365,151,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,350,,,,,25,175,,,,,,,,
5/11/2020,126386,229370,0,1,1070,166,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,,,,,0,175,,,,,,,,
5/12/2020,163176,231727,0,1,1645,176,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,,,,,0,175,,,,,,,,
5/13/2020,256770,229477,0,1,1193,353,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,500,,,,,0,175,,,,,,,,
5/14/2020,191896,230384,0,1,3116,169,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,,,,,25,182,,,,,,,,
5/15/2020,155019,233748,0,1,1647,183,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,,,,,102,241,,,,,,,,
5/18/2020,126518,237218,0,0,178,168,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,350,,,,,0,240,,,,,,,,
5/19/2020,146905,241565,0,0,252,162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,410,,,,,0,240,,,,,,,,
5/20/2020,146134,241460,0,0,994,182,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,,,,,25,226,,,,,,,,
5/21/2020,109146,207907,0,0,740,160,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,,,,,0,226,,,,,,,,
5/22/2020,95234,209274,0,0,96,176,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,260,,,,,0,226,,,,,,,,
5/26/2020,114504,208334,0,0,857,228,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,,,,,0,226,,,,,,,,
5/27/2020,121136,214068,0,0,1134,267,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,410,,,,,0,226,,,,,,,,
5/28/2020,118628,220025,0,0,1727,217,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,,,,,0,226,,,,,,,,
5/29/2020,125259,218468,0,0,1262,213,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,335,,,,,25,226,,,,,,,,
6/1/2020,98857,231158,0,0,131,245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,,,,,0,226,,,,,,,,
6/2/2020,113850,237687,0,0,202,185,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,,,,,0,226,,,,,,,,
6/3/2020,155012,241134,0,0,437,188,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,,,,,0,226,,,,,,,,
6/4/2020,135952,243166,0,0,518,256,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,410,,,,,405,320,,,,,,,,
6/5/2020,147355,246586,0,0,646,347,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,300,,,,,300,205,,,,,,,,
6/8/2020,107282,254046,0,0,85,342,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,275,,,2,2,325,437,,,,,,,,
6/9/2020,146620,258088,0,0,465,282,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,,,18,20,0,437,,,,,,,,
6/10/2020,165200,257600,0,0,556,230,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,,,3,23,100,487,,,,,,,,
6/11/2020,481264,267445,0,0,627,248,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,330,,,81,100,0,487,,,,,,,,
6/12/2020,469581,251893,0,0,686,293,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,180,,,0,100,0,487,,,,,,,,
6/15/2020,246731,251126,0,0,451,324,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,105,,,0,100,0,487,,,,,,,,
6/16/2020,241418,258982,0,0,818,315,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,100,0,487,,,,,,,,
6/17/2020,155984,260253,0,0,592,284,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,100,25,449,,,,,,,,
6/18/2020,124629,244905,0,0,261,230,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,100,0,186,,,,,,,,
6/19/2020,138562,247661,0,0,180,227,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,,,25,125,0,186,,,,,,,,
6/22/2020,162215,245123,0,0,473,344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,,,74,145,0,186,,,,,,,,
6/23/2020,130348,248946,0,0,738,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,,,0,145,0,186,,,,,,,,
6/24/2020,208097,249484,0,0,1698,423,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,,,3,148,0,186,,,,,,,,
6/25/2020,146891,248508,0,0,649,343,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,,,0,148,0,186,,,,,,,,
6/26/2020,153021,257832,0,0,1107,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,0,148,0,186,,,,,,,,
6/29/2020,139179,257986,0,0,1170,509,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,0,148,0,186,,,,,,,,
6/30/2020,157736,256864,0,0,332,372,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,0,148,0,186,,,,,,,,
7/1/2020,159036,265503,0,0,183,352,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,2,150,0,186,,,,,,,,
7/2/2020,167065,263032,0,0,394,412,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,48,192,0,186,,,,,,,,
7/6/2020,128016,267707,0,0,206,425,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,0,192,0,186,,,,,,,,
7/7/2020,118987,272111,0,0,77,430,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,18,192,0,186,,,,,,,,
7/8/2020,120346,274775,0,0,129,426,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,0,192,0,186,,,,,,,,
7/9/2020,146295,277399,0,0,360,427,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,0,192,0,186,,,,,,,,
7/10/2020,115849,273998,0,0,234,452,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/13/2020,201589,279719,0,0,346,480,84,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/14/2020,184553,278667,0,0,416,451,76,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/15/2020,143197,279991,0,0,494,441,235,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/16/2020,126105,283223,0,0,162,430,105,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/17/2020,139144,287317,0,0,282,430,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/20/2020,175476,292822,0,0,33,429,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/21/2020,178809,296088,0,0,5,430,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/22/2020,133083,297487,0,0,85,436,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,192,0,186,,,,,,,,
7/23/2020,135889,268809,0,0,721,418,65,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,,,0,192,0,186,,,,,,,,
7/24/2020,136498,268990,0,0,508,387,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,0,192,0,186,,,,,,,,
7/27/2020,98038,268846,0,0,1467,434,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,0,192,0,186,,,,,,,,
7/28/2020,127559,268866,0,0,954,374,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,0,192,0,186,,,,,,,,
7/29/2020,101213,270741,0,0,761,359,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,0,192,0,186,,,,,,,,
7/30/2020,167438,269048,0,0,710,430,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,105,,,25,217,75,136,,,,,,,,
7/31/2020,142650,269717,0,0,185,397,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,180,,,25,224,0,136,,,,,,,,
8/3/2020,122348,274592,0,0,112,399,54,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,105,,,0,224,0,136,,,,,,,,
8/4/2020,113443,277458,0,0,718,363,62,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,191,0,136,,,,,,,,
8/5/2020,114308,282817,0,0,80,324,58,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,191,2,136,,,,,,,,
8/6/2020,99093,285452,0,0,220,337,110,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,191,0,136,,,,,,,,
8/7/2020,138051,293062,0,0,1318,331,134,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,191,0,136,,,,,,,,
8/10/2020,125854,294952,0,0,1156,351,56,27,,,,,,,,,,,,,,,,,,,25131,9279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,,,0,191,0,136,,,,,,,,
8/11/2020,175867,291932,0,0,790,368,128,17,,,,,,,,,,,,,,,,,,,16014,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,125,,,0,191,0,136,,,,,,,,
8/12/2020,147438,292763,0,0,545,385,44,18,,,,,,,,,,,,,,,,,,,22493,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,,,0,191,0,136,,,,,,,,
8/13/2020,133136,294225,0,0,448,369,30,15,,,,,,,,,,,,,,,,,,,30821,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,,,0,191,0,136,,,,,,,,
8/14/2020,144602,297563,0,0,301,431,28,19,,,,,,,,,,,,,,,,,,,32475,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,,,2,193,0,136,,,,,,,,
8/17/2020,144880,303440,0,0,179,416,39,27,,,,,,,,,,,,,,,,,,,24771,3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,,,4,197,0,136,,,,,,,,
8/18/2020,174622,308955,0,0,72,410,20,23,,,,,,,,,,,,,,,,,,,27956,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,,,2,199,0,136,,,,,,,,
8/19/2020,132102,312617,0,0,153,377,54,15,,,,,,,,,,,,,,,,,,,37666,4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,,,0,199,0,136,,,,,,,,
8/20/2020,132675,298924,0,0,462,363,19,23,,,,,,,,,,,,,,,,,,,43365,3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,,,0,199,0,136,,,,,,,,
8/21/2020,120809,300063,0,0,160,347,16,19,,,,,,,,,,,,,,,,,,,44195,3735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,0,199,0,136,,,,,,,,
8/24/2020,117729,302628,0,0,329,313,24,24,,,,,,,,,,,,,,,,,,,36330,3605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,225,408,75,156,,,,,,,,
8/25/2020,123786,303870,0,0,1094,437,26,30,,,,,,,,,,,,,,,,,,,47229,5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,0,408,0,156,,,,,,,,
8/26/2020,127484,302697,0,0,702,403,21,11,,,,,,,,,,,,,,,,,,,39835,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,1,409,0,156,,,,,,,,
8/27/2020,233201,301413,0,0,462,374,4,12,,,,,,,,,,,,,,,,,,,117814,6063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,0,409,0,156,,,,,,,,
8/28/2020,183643,297725,0,0,717,417,6,10,,,,,,,,,,,,,,,,,,,99520,5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,75,,,0,409,0,156,,,,,,,,
8/31/2020,171374,296786,0,0,142,377,7,12,,,,,,,,,,,,,,,,,,,89656,7377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,0,409,0,156,,,,,,,,
9/1/2020,167765,295707,0,0,59,363,13,12,,,,,,,,,,,,,,,,,,,55459,7748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,50,409,0,156,,,,,,,,
9/2/2020,190808,304892,0,0,173,369,26,13,,,,,,,,,,,,,,,,,,,56476,9396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,0,323,0,156,,,,,,,,
9/3/2020,365507,296547,0,0,130,388,32,20,,,,,,,,,,,,,,,,,,,56443,9011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,0,323,0,156,,,,,,,,
9/4/2020,347060,275490,0,0,328,391,49,16,,,,,,,,,,,,,,,,,,,35945,11073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,0,323,0,156,,,,,,,,
9/8/2020,280180,268147,0,0,623,344,85,19,,,,,,,,,,,,,,,,,,,34533,10124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,0,323,0,156,,,,,,,,
9/9/2020,214500,265762,0,0,67,312,70,19,,,,,,,,,,,,,,,,,,,18978,10999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,0,323,25,171,,,,,,,,
9/10/2020,212979,265807,0,0,264,324,127,22,,,,,,,,,,,,,,,,,,,29336,11348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,10,333,0,171,,,,,,,,
9/11/2020,189461,270512,0,0,224,307,97,40,,,,,,,,,,,,,,,,,,,20125,11955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,10,323,0,171,,,,,,,,
9/14/2020,178602,262005,0,0,900,439,86,38,,,,,,,,,,,,,,,,,,,15135,11823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,25,348,0,171,,,,,,,,
